SSID,BSSID,PHY,CHANNEL,FREQUENCY,RSSI(dBm),SNR(dB)
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-83,16
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-89,10
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-89,10
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-89,10
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-89,10
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,11
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,11
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,11
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,15
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-85,15
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-85,15
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-88,12
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-88,12
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-88,12
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-85,15
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-87,13
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-86,14
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-86,14
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,14
GUEST,04:e7:95:1d:b2:c1,802.11a,116,5580,-87,13
eduroam,04:e7:95:1d:b2:c2,802.11a,116,5580,-87,13
TUC,04:e7:95:1d:b2:c0,802.11a,116,5580,-86,14
