SSID,BSSID,PHY,CHANNEL,FREQUENCY,RSSI(dBm),SNR(dB)
dim,58:98:35:11:98:78,802.11b,1,2412,-93,-2
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,1,2412,-87,4
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,0,91
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-82,9
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,47
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-81,10
dim,58:98:35:11:98:78,802.11b,1,2412,-91,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,47
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-82,9
dim,58:98:35:11:98:78,802.11b,1,2412,-92,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,47
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,48
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,48
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-82,9
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,49
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,49
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-92,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-37,54
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-92,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-83,8
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-36,55
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-74,17
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-37,54
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-38,53
VODAFONE_3813,f4:23:9c:40:d3:a4,802.11b,1,2412,-92,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-38,53
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-73,18
qwerty,30:99:35:b3:78:00,802.11b,1,2412,-92,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-37,52
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-74,15
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-39,50
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-74,15
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-73,16
COSMOTE-541759,f8:aa:3f:92:dd:f6,802.11b,1,2412,-89,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,45
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-73,16
dim,58:98:35:11:98:78,802.11b,1,2412,-93,-4
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-73,16
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,45
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-92,-3
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,45
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-89,0
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-84,5
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,1,2412,-77,12
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,45
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-75,14
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-89,0
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-80,9
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-44,45
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-74,15
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,1,2412,-89,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-83,6
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-92,-3
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-45,44
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-83,6
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-92,-3
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-45,44
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-89,0
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-80,9
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-45,44
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-92,-3
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-45,44
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,0,89
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-45,44
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-75,14
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-84,5
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-48,41
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-89,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,1,2412,-90,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-90,-1
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-75,14
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-89,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-41,48
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-43,46
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-89,0
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-42,47
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-41,48
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-46,43
COSMOTE-757276,8a:21:da:4c:62:23,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
kelitedao. jia,0c:73:29:5f:46:06,802.11b,1,2412,-91,-2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
OTE79E7C8,ac:64:62:79:e7:c8,802.11b,1,2412,-87,2
DIRECT-B7-HP Laser 135w,b2:22:7a:5c:9a:b7,802.11g,1,2412,-47,42
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-87,0
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,0,87
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,0,87
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,1
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-90,-3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,0
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-46,42
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-92,-4
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-46,42
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-92,-4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-84,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-84,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,0,89
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-44,46
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,6
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-45,45
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,5
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-46,44
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,6
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-92,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,6
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,0,90
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,6
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,7
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,7
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-45,45
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,5
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-84,6
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,3
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-93,-4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,0,89
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-2
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,3
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,0,88
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-84,4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-87,1
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-48,40
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-92,-4
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-90,-2
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-45,43
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,0,88
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-92,-4
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-90,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,0,88
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
my-home:),f8:aa:3f:6d:02:b6,802.11b,6,2437,-46,42
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,0,88
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-90,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-85,3
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-86,2
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartGuest,4e:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-86,2
VODAFONE_9700,74:06:35:3e:97:04,802.11b,6,2437,-85,3
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-90,-2
SmartLife-FCE4,d8:d6:68:b4:fc:e5,802.11b,6,2437,-84,4
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-89,-1
SmartCon,4c:5e:0c:ef:0c:7d,802.11b,6,2437,-91,-3
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-91,0
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-90,1
Clandestino,14:09:b4:d1:be:17,802.11b,10,2457,-60,31
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-90,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-51,40
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-91,0
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-50,41
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-89,2
Clandestino,14:09:b4:d1:be:17,802.11b,10,2457,-60,31
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-49,42
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-89,2
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-87,4
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-87,4
Clandestino,14:09:b4:d1:be:17,802.11b,10,2457,-59,32
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-89,2
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-77,14
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-88,3
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-77,14
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-91,0
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-90,1
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-79,12
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-90,1
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-90,1
Clandestino,14:09:b4:d1:be:17,802.11b,10,2457,-60,31
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,0,91
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-90,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-49,42
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-79,12
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-89,2
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-91,0
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-91,0
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-91,0
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-90,1
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-49,42
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-77,14
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-91,0
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-90,1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,10,2457,-48,43
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-87,4
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-79,12
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-89,2
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-87,4
VODAFONE_H268Q-0165,c8:98:28:15:1b:a3,802.11b,10,2457,-78,13
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-89,2
WindWiFi_A54C,c4:71:54:e6:a5:4c,802.11b,10,2457,-88,3
HPC7A65A,02:26:56:71:9c:6c,802.11b,10,2457,-92,-1
Miss Beauty,c0:94:ad:6f:66:30,802.11b,10,2457,-88,3
